4571	21
4571	27
4571	1
4494	21
4494	2
6638	24
6638	35
5527	24
6252	24
6252	34
6252	6
383	24
383	35
383	34
6502	24
3996	35
3996	27
2348	21
3647	21
305	33
305	35
305	27
512	34
512	21
512	4
379	22
379	7
379	6
2485	22
2485	35
2485	7
1386	21
1386	20
1386	12
5362	21
820	21
820	35
820	32
1288	21
1288	27
4843	23
4843	24
4843	22
3239	8
3239	2
3239	32
3238	21
3238	35
3238	7
5449	27
925	24
925	8
919	35
919	23
919	7
6825	21
6825	27
641	35
3329	21
6304	27
6304	35
6304	30
982	21
982	35
982	27
2498	24
2498	23
2498	33
1148	35
1148	7
4463	24
4463	21
4463	32
4462	21
4462	27
1695	33
1695	23
2294	23
2294	21
2294	32
6029	33
6029	21
6029	6
4590	35
4590	27
5509	21
5509	34
5509	2
326	35
326	21
326	27
325	35
325	27
6463	21
4148	35
4148	23
4148	33
476	35
4085	21
872	21
872	20
872	26
3609	21
3609	35
3609	7
2093	21
2093	35
2093	24
2604	29
5389	21
5389	7
5572	21
5572	35
5572	27
5516	24
5516	34
5516	21
6821	21
6821	27
6820	24
6820	35
6820	34
6819	24
6819	22
6819	35
5795	21
2362	24
2362	7
2362	23
346	24
4157	32
4157	8
1139	35
6871	35
6871	21
6872	24
6872	22
6872	32
2840	7
2840	35
785	21
785	27
612	27
4726	21
4726	24
4726	34
605	21
6045	35
6045	27
1908	21
1908	28
970	34
970	21
970	4
975	8
975	2
283	23
283	21
283	12
92	21
92	7
92	1
91	21
91	27
91	35
2332	6
2332	35
2332	27
3980	21
3980	11
3983	35
3983	27
3998	21
3998	35
3998	1
772	21
772	7
5699	21
5699	27
2379	21
2379	27
2523	4
2523	8
954	34
1862	35
1862	21
1862	7
4773	35
4773	24
4773	27
5530	24
5530	35
5530	4
5246	24
5246	35
5246	26
3142	35
3142	24
3142	6
3755	21
3755	27
6697	23
6697	33
6600	21
6600	2
6600	32
2125	21
2125	8
2125	4
3420	21
3420	4
2649	21
2649	27
2649	28
2493	34
2493	21
2493	6
365	35
365	21
365	27
233	21
233	24
233	2
236	24
236	27
236	6
6330	21
6330	8
6330	2
3418	23
3418	24
3418	22
2495	6
3785	35
3785	27
956	21
956	6
956	32
2128	35
2128	24
2128	34
2482	23
2482	24
2482	7
6436	21
6436	8
6436	2
5747	20
5747	21
5747	27
4158	35
4380	20
4380	21
4380	26
5115	10
5115	2
5115	27
5114	24
5114	35
5114	34
3332	35
3332	27
6090	21
6090	24
6090	34
4691	21
3498	21
3309	24
3309	22
3309	6
2420	21
2420	2
2420	4
3046	27
3046	2
6486	34
6486	21
6486	4
3887	23
3494	21
3494	28
553	24
553	32
553	8
552	8
552	2
6229	24
6229	2
6229	6
4910	35
4910	7
4910	6
1	22
1	7
1	6
4885	27
4885	21
4885	4
4884	21
1481	21
4472	22
4472	34
4472	21
2188	21
2188	26
2188	36
1934	35
1934	24
4673	35
4673	27
1251	34
1251	21
1251	2
5779	35
5779	21
4366	27
4366	23
6533	23
3905	21
3904	27
307	8
307	2
307	4
3902	21
1411	21
1411	35
7	21
7	34
6960	23
6960	21
6960	8
2209	35
2209	27
645	35
3173	23
3173	33
802	23
802	33
2762	35
2762	7
2762	6
2763	2
2763	8
3762	21
3762	35
3762	24
2929	21
3763	21
3763	27
3151	22
3151	21
3151	2
6334	21
6334	27
4435	21
5405	22
5405	35
5405	7
5404	24
5404	35
200	35
200	21
200	2
3061	8
3961	27
3965	21
3965	27
3965	1
4123	24
4123	32
4123	33
6203	24
6203	34
6203	21
983	21
983	27
6396	21
6396	27
3802	35
3640	21
3640	4
3640	6
5728	23
6646	21
6646	27
6646	34
6086	21
6086	2
6086	4
5927	21
5927	27
5927	33
5731	21
5732	21
5732	28
5319	35
5319	27
5531	21
5531	27
5531	1
857	21
857	35
857	7
3968	8
3968	2
3968	4
1646	23
6890	21
6890	27
6890	28
3099	21
3099	2
3099	4
562	21
562	27
562	3
3803	35
3803	27
2136	23
2136	33
6299	24
6299	35
3139	4
2637	22
2637	21
2637	27
3138	21
3138	27
1252	34
1252	21
1252	2
3903	21
3903	8
3903	4
2960	35
4560	35
5508	21
5508	35
5508	7
3066	21
3066	27
5942	35
5942	21
4423	23
6509	21
5763	20
5763	21
5763	26
4031	34
4031	21
1543	24
1543	22
1543	35
1540	21
1540	35
1540	27
1542	23
1542	22
1542	35
6627	35
6627	8
6627	3
5758	21
4788	24
4788	22
4788	6
1149	20
1149	21
1149	27
3284	26
3284	25
1946	23
6630	21
4837	21
4838	21
4556	22
4556	21
4556	7
3962	23
3962	24
3962	22
6921	35
3694	35
3694	28
5553	23
5553	6
6149	20
6149	21
2689	35
1263	27
1263	8
69	35
69	27
69	28
2106	21
2106	2
2106	4
2869	20
2869	21
2869	30
2499	7
2499	1
3492	2
3492	4
3302	21
3302	20
3302	26
6757	21
1525	35
1525	34
1525	21
1526	21
1526	27
3591	2
3591	4
543	35
543	23
2612	4
2612	8
2612	34
140	23
140	24
140	22
5175	21
5175	2
5175	4
5174	21
5174	25
5174	12
6566	31
1781	24
1781	21
1781	27
1780	22
1780	7
1780	6
2551	21
5867	7
5867	27
5867	21
1595	35
1595	21
6782	21
6782	7
86	23
5032	24
5032	4
5032	8
6382	20
6382	21
6382	1
5043	35
5043	27
3776	21
3776	27
6750	21
6750	2
6750	4
4747	35
4747	27
4748	34
4748	21
4748	4
6749	21
6749	35
6749	27
4746	35
4746	7
4746	27
716	35
716	21
716	27
4170	35
4170	21
4170	27
4259	21
4259	4
6310	23
6310	22
6310	35
5140	34
5140	2
5140	4
1230	21
2507	21
2507	27
2507	1
1454	23
1454	19
5141	21
16	35
16	24
16	32
795	21
795	27
3522	23
2679	35
2489	27
2489	21
2256	21
5469	23
5469	24
5469	35
5220	35
5220	24
1588	24
1588	22
1588	35
5215	24
5215	22
5215	21
5216	34
5216	21
5216	2
4326	35
3311	21
3710	35
3710	11
1648	35
1648	21
1648	27
6925	21
6925	27
6204	21
6204	26
6204	1
964	21
964	7
964	30
3560	21
3560	6
3560	27
4394	24
4394	22
4394	35
1185	24
1185	34
1185	21
1007	27
1007	4
4633	21
4633	6
4633	28
4629	24
4629	22
4629	32
4540	35
4540	11
6459	24
6459	35
6459	7
2252	21
2252	26
2252	1
1927	21
1927	27
3258	20
3258	21
3258	26
185	35
185	27
574	21
574	35
574	23
573	23
573	33
3976	35
3976	21
3976	27
1745	35
1745	21
1745	27
1744	21
4373	35
4373	21
4373	27
4374	35
4374	8
5801	24
5801	6
5801	22
4431	34
4431	21
4431	4
5454	27
5454	7
1283	35
3992	35
3992	21
3992	27
3255	35
6889	31
890	23
890	7
890	35
4860	24
4860	21
4860	27
6414	23
2563	21
2563	27
2563	2
2565	27
2565	7
2564	21
2564	2
2564	4
4946	29
4946	25
4203	21
4203	2
4203	4
5198	21
5118	21
5118	8
5118	2
6309	21
6309	27
5494	21
5494	24
5494	6
5492	21
5492	24
5492	6
4953	21
4953	4
114	21
1888	21
4147	21
4147	27
4147	32
5646	21
5646	24
5646	6
1649	4
1649	8
1925	35
1925	21
1925	27
1929	24
1929	22
1929	21
4761	21
6040	35
6040	27
4313	24
4313	34
4313	6
5255	35
5255	34
5255	21
4852	21
4852	35
4852	27
184	6
184	8
184	2
1468	23
5217	35
3466	35
374	27
374	23
374	6
1338	35
2264	11
36	23
36	31
36	20
3738	24
3738	22
3738	21
6700	21
6700	2
1352	24
1352	32
1352	4
1351	24
1351	35
1351	34
5016	21
5016	2
5016	22
2543	21
5859	21
5859	34
5859	2
621	21
1108	24
1108	27
1108	4
1941	27
987	31
987	33
987	26
1994	35
1594	24
1594	4
1594	34
6846	21
6846	12
