4571	585
4571	1298
4571	233
4571	2574
4494	887
4494	2743
6638	1111
6638	2362
6638	1426
6638	1313
5527	1569
5527	1315
6252	1970
6252	2004
6252	2101
383	1101
383	412
6502	2485
6502	1803
6502	1299
6502	77
3996	2627
3996	432
2348	68
2348	1038
3647	1670
3647	1542
3647	1100
3647	315
538	775
512	1389
512	9
512	1957
379	1210
2485	2555
2485	2955
2485	1366
2485	50
1386	188
1386	978
1386	1583
1386	914
5362	863
5362	2889
820	625
820	1158
1288	2507
4843	2851
4843	2432
3238	776
3238	492
3238	1670
5449	2120
5449	2445
5449	2664
5449	2313
919	1699
919	721
919	2360
919	785
6825	1745
6825	2597
6825	586
3329	1881
6304	2823
6304	1702
982	1240
982	210
1148	1810
4463	2373
4463	1573
4463	1027
4463	1844
4462	235
4462	183
4462	74
2294	1034
4590	231
4590	483
4590	63
5509	706
326	2373
326	715
326	2413
326	1270
325	843
4148	2542
4148	358
4148	2968
476	2795
872	2370
3609	1349
3609	1251
3609	1844
3609	2599
2093	2702
2093	457
2093	2785
2093	771
2604	2576
2604	521
2604	506
2604	2853
5389	101
5389	2897
5389	1591
5572	2544
5572	2774
5572	1763
5516	212
5516	2805
5516	967
5516	887
6821	2730
6821	1478
6821	1007
6820	1412
6820	449
6820	1969
6820	1015
6819	1350
6819	2368
6819	422
6819	978
5795	1244
5795	1717
5795	1855
5795	1282
346	1904
346	1903
346	392
346	1841
4157	190
4157	2249
4157	2339
4157	1429
1139	2868
1139	2240
1139	1568
1139	1514
6871	1486
6871	1225
6871	2877
6872	1389
6872	713
2840	1884
2840	490
2840	1486
2840	1834
785	335
785	1470
785	2750
785	2685
612	1904
612	2113
612	1811
612	54
4726	655
4726	1297
4726	88
605	1824
605	1290
605	578
605	1692
6045	1884
6045	1202
6045	2250
970	2779
970	490
970	1904
970	1595
975	2260
283	1304
283	2307
283	1513
92	521
91	2870
91	400
3980	2675
3980	435
3980	2683
3983	2683
3983	2351
3983	2005
3998	751
772	556
5699	1407
5699	2877
5699	28
2379	1792
2379	1541
2379	183
954	2287
954	2556
954	62
1862	1699
1862	1728
1862	2119
1862	2159
4773	2802
4773	707
4773	967
5530	1350
5530	1750
5530	2884
5246	572
5246	2657
5246	462
5246	2788
3142	122
3142	921
3142	326
3142	331
3755	704
3755	1703
3755	1311
6600	434
6600	1953
6600	2206
2125	2910
2125	1620
2125	490
2649	373
2649	458
2493	1732
2493	158
2493	2982
365	484
365	871
365	2158
365	952
233	159
233	2730
233	368
236	572
236	40
236	2250
236	2445
6330	2955
6330	1737
3418	1378
3418	786
3418	2934
2495	542
2495	670
2495	2639
3785	533
3785	2886
3785	2672
3785	269
956	1803
956	2468
956	2485
956	2581
2128	18
2128	1350
2128	2630
2128	2529
2482	1388
2482	1252
2482	1970
2482	1498
6436	1055
6436	718
5747	2198
5747	1955
5747	879
4158	1672
4380	2953
4380	1293
4380	1372
4380	1359
5115	2586
5115	1462
5114	1412
5114	449
5114	374
5114	386
3332	478
3332	1677
3332	1355
3332	1889
6090	653
6090	1795
6090	2352
6090	1674
4691	1744
4691	56
3498	190
3498	1068
3498	2184
3498	744
3309	589
3309	448
3309	2807
3309	1016
2420	1949
2420	21
2420	679
2420	846
6486	1251
6486	2016
6486	1444
3887	1694
3887	1185
3887	1182
3494	37
3494	227
3494	2239
553	2953
553	2956
553	2209
552	2025
552	2286
552	26
6229	1757
6229	479
6229	2288
6229	1394
4910	531
4910	7
4910	887
4910	2432
1	361
1	1969
1	1394
1	847
4885	1389
4884	769
1481	2897
1481	1116
4472	1699
4472	1724
4472	2241
4472	837
2188	970
2188	1582
2188	2671
2188	1542
1934	850
1934	1204
1934	2657
1934	2788
4673	1904
4673	1654
4673	1811
4673	1595
1251	1798
1251	2407
1251	1377
1251	2356
5779	1268
5779	1289
5779	1018
6533	1862
6533	1484
6533	1209
6533	288
3905	1827
3905	1020
3905	1886
3904	102
3904	2719
3904	2721
3904	624
307	444
307	969
307	2546
307	1631
3902	1904
3902	2449
3902	1280
3902	490
7	232
7	1473
7	864
6960	1209
6960	2483
6960	58
2209	2414
2209	1868
2209	2153
645	2358
645	811
645	2772
645	2405
2762	322
2762	2043
2762	245
2763	1805
2763	1710
3762	2072
3762	206
2929	2963
3763	206
3763	70
3763	408
3763	1915
3151	809
3151	1843
3151	1213
6334	2536
4435	2234
4435	2355
4435	1659
5405	2847
5405	1277
5405	2777
5404	2977
5404	1735
200	1967
200	1175
200	2947
3061	1670
3061	2703
3061	1624
3965	483
6203	655
6203	1296
6203	1546
6203	2222
983	1701
983	2241
983	2156
6396	1792
6396	774
6396	2581
6396	335
3640	890
3640	81
3640	1474
5728	1734
5728	689
5728	1075
6646	864
6646	1836
6646	400
6086	1021
6086	645
6086	2543
6086	2353
5319	2878
5319	1789
5319	1205
5531	2241
5531	1708
5531	1287
5531	1494
857	1705
857	1972
857	1332
857	360
3968	2275
3968	1129
1646	1182
1646	959
1646	1637
3099	440
3099	678
3099	1644
562	130
562	2424
562	1234
3803	2492
3803	2517
3803	2058
3803	2853
6299	560
6299	2318
6299	2948
6299	2665
3139	1942
3139	2796
3139	2432
2637	1391
2637	1085
2637	363
2637	906
3138	708
3138	1333
1252	1798
1252	2407
1252	1377
1252	2356
3903	533
3903	2790
3903	1107
3903	2626
2960	1355
2960	2929
5508	2684
5508	101
5508	1298
5508	970
3066	1827
5942	2394
5942	2530
5942	466
5942	2051
4423	1167
6509	1198
5763	706
5763	1626
5763	1751
5763	953
4031	2429
4031	1443
4031	764
4031	2463
1543	1973
1543	1343
1543	2775
1543	2096
1540	1970
1540	1765
1540	2812
1540	194
1542	169
1542	524
6627	1524
5758	2429
5758	670
5758	1641
5758	1253
4788	1721
4788	1716
1149	2145
1149	483
1149	1841
3284	1841
3284	1654
3284	2873
3284	1409
1946	1791
1946	113
1946	1862
6630	560
6630	1738
6630	343
6630	864
4837	2259
3962	1565
3962	2045
3962	886
6921	318
6921	2520
6921	2077
3694	812
3694	2837
2689	1725
2689	1348
2689	435
2689	1961
1263	1973
1263	1958
1263	1952
1263	1412
69	1694
69	1185
69	1182
2106	1700
2106	1846
2106	532
2106	385
2869	1849
2869	1412
2869	1137
2499	2885
2499	492
2499	935
3492	707
3302	2805
3302	2373
3302	252
3302	1847
6757	2859
6757	2597
6757	2671
1525	1018
1525	2431
1525	85
1525	2079
1526	2547
1526	943
1526	2535
3591	884
3591	769
2612	1296
2612	1230
2612	1146
140	2477
140	1330
140	1484
5175	1708
5175	426
5175	2589
5175	1751
1781	748
1781	44
1781	1998
1780	616
1780	1952
2551	1820
2551	1339
2551	762
5867	2702
5867	637
5867	592
6782	233
6782	2940
6782	2475
6782	1752
86	1235
86	2071
86	1184
86	1636
5032	522
5032	715
5032	707
6382	1958
6382	1340
5043	2910
5043	686
5043	1202
3776	921
6750	1251
6750	1644
6750	2636
4747	878
4747	2635
4747	2840
4748	1970
4748	1814
4748	1031
6749	239
6749	1952
6749	871
6749	1688
4746	2042
4746	1980
716	1223
716	1363
716	2895
4170	1286
4170	710
4170	2047
4170	2820
4259	2293
4259	452
4259	871
4259	969
6310	2542
6310	358
5140	2085
5140	543
5140	544
2507	1360
2507	1376
2507	1860
5141	2617
16	2317
16	1352
16	196
16	395
795	2921
795	2222
795	1913
2679	1131
2679	2184
2679	2034
2256	114
5469	2645
5469	2039
5469	551
5469	620
5220	1297
5220	2294
5220	1989
1588	41
1588	2445
1588	1893
1588	378
5215	1386
5215	1751
5215	1709
5216	1347
5216	1719
5216	806
5216	1403
4326	456
4326	1111
4326	341
4326	1006
3311	824
3311	2672
3710	811
3710	1977
3710	19
3710	2007
6925	2413
6925	1972
6925	1499
6925	2169
964	1702
964	376
964	2709
3560	1077
3560	61
4394	1288
4394	1726
