2692	2826
2826	2692
2692	1987
1987	2692
2692	2505
2505	2692
2692	69
69	2692
723	1229
1229	723
1230	2070
2070	1230
1013	1055
1055	1013
2193	1324
1324	2193
4	636
636	4
328	306
306	328
137	1037
1037	137
137	2505
2505	137
2709	412
412	2709
2709	1975
1975	2709
940	1037
1037	940
432	331
331	432
432	366
366	432
432	2589
2589	432
432	1833
1833	432
432	2410
2410	432
1047	1081
1081	1047
10	2571
2571	10
10	2090
2090	10
10	2328
2328	10
140	166
166	140
140	2736
2736	140
140	2284
2284	140
1184	2386
2386	1184
1184	691
691	1184
1184	230
230	1184
1184	1104
1104	1184
1184	2191
2191	1184
1184	2873
2873	1184
230	1763
1763	230
2637	838
838	2637
709	2571
2571	709
709	211
211	709
709	2493
2493	709
709	167
167	709
709	1156
1156	709
709	406
406	709
2286	1449
1449	2286
2286	2011
2011	2286
2348	1494
1494	2348
1582	1992
1992	1582
2646	2563
2563	2646
569	1116
1116	569
569	300
300	569
569	1857
1857	569
151	2839
2839	151
2839	1037
1037	2839
1369	1429
1429	1369
2807	1857
1857	2807
2859	2082
2082	2859
2859	246
246	2859
900	2895
2895	900
2602	2750
2750	2602
2525	2070
2070	2525
489	1037
1037	489
628	1011
1011	628
628	1704
1704	628
628	2070
2070	628
2949	1495
1495	2949
2884	2246
2246	2884
155	454
454	155
2067	2483
2483	2067
2380	2340
2340	2380
2969	695
695	2969
1874	1960
1960	1874
2991	1037
1037	2991
476	1037
1037	476
2080	2638
2638	2080
116	301
301	116
1716	2070
2070	1716
271	20
20	271
1456	2070
2070	1456
2730	2430
2430	2730
2897	1037
1037	2897
1503	251
251	1503
822	1823
1823	822
13	1702
1702	13
13	922
922	13
13	1116
1116	13
13	2814
2814	13
13	2818
2818	13
13	2901
2901	13
2262	1975
1975	2262
580	211
211	580
580	385
385	580
1975	1037
1037	1975
2457	381
381	2457
373	502
502	373
2916	1402
1402	2916
2931	2347
2347	2931
2653	2113
2113	2653
1138	2070
2070	1138
2686	1089
1089	2686
2171	543
543	2171
2508	2571
2571	2508
2508	366
366	2508
300	1857
1857	300
1759	1032
1032	1759
1759	1414
1414	1759
909	2678
2678	909
975	837
837	975
2878	1526
1526	2878
1932	248
248	1932
1932	256
256	1932
413	2395
2395	413
1956	1687
1687	1956
2427	2638
2638	2427
2427	2100
2100	2427
2427	1647
1647	2427
2427	1182
1182	2427
2427	2560
2560	2427
2427	2271
2271	2427
33	1304
1304	33
1659	2174
2174	1659
276	242
242	276
2894	2864
2864	2894
1262	137
137	1262
2864	2070
2070	2864
2585	2666
2666	2585
39	1011
1011	39
1966	2483
2483	1966
1966	1965
1965	1966
1433	2779
2779	1433
2779	1376
1376	2779
2	2183
2183	2
2668	382
382	2668
2181	288
288	2181
341	2163
2163	341
1253	1857
1857	1253
1253	2638
2638	1253
