1	1
1	2
1	3
1	4
2	5
2	6
2	7
2	8
2	9
3	10
3	11
3	7
3	8
3	12
4	16
4	15
5	17
5	18
6	19
6	20
6	21
6	22
7	23
7	24
7	25
7	26
7	18
8	27
8	8
8	28
8	29
9	1
9	30
9	31
9	32
9	33
10	31
10	34
10	35
11	23
11	24
11	26
11	18
12	6
12	40
13	41
13	6
14	42
14	43
15	44
15	45
16	13
16	46
16	47
16	15
16	48
17	49
17	18
18	50
18	51
18	52
18	39
19	53
19	54
19	55
20	56
20	42
20	43
20	57
21	58
21	31
22	62
22	18
23	44
23	63
24	64
24	7
24	8
24	9
24	65
24	54
25	53
25	54
25	55
26	10
26	7
26	8
27	43
27	66
28	67
28	21
29	68
29	6
30	8
30	71
30	39
30	24
30	72
30	73
31	74
31	75
32	76
32	8
32	69
33	79
33	49
33	18
34	49
34	18
35	76
35	8
35	80
35	69
36	1
36	82
36	83
37	24
37	85
37	86
37	87
37	88
37	18
38	43
38	42
38	89
38	90
38	18
39	77
39	8
39	91
40	53
40	54
40	55
41	92
41	31
42	93
42	18
43	17
43	18
44	2
45	23
45	24
45	95
46	75
46	96
47	58
47	31
47	97
48	24
48	98
48	99
49	77
49	7
49	8
49	78
50	100
50	8
51	24
51	101
52	89
52	102
52	18
53	51
53	39
54	77
54	7
54	8
54	78
55	39
55	103
56	104
56	2
56	105
56	106
56	1
56	107
57	111
58	42
58	112
58	43
58	18
59	64
59	113
59	8
59	24
59	114
59	87
60	115
60	21
60	116
61	39
61	103
62	2
62	117
62	111
63	64
63	8
64	53
64	54
64	55
65	10
65	7
65	8
66	118
66	119
66	8
66	120
66	69
67	17
67	18
68	39
68	103
69	124
69	18
70	42
70	125
70	43
70	18
71	126
71	6
71	5
72	94
72	54
73	51
73	39
74	89
74	88
74	18
75	127
75	128
75	18
76	53
76	54
76	55
77	93
77	18
78	129
78	18
79	20
79	21
79	22
80	44
80	130
81	77
81	131
81	8
82	93
82	18
83	24
83	113
84	132
84	8
85	8
85	119
85	69
86	79
86	18
87	133
87	18
88	134
88	54
89	89
89	17
89	18
90	135
90	18
91	136
91	42
91	125
91	43
91	18
92	31
92	109
92	137
93	53
93	54
93	55
94	5
94	6
95	138
95	58
95	31
96	139
96	140
97	8
97	141
97	21
97	69
97	70
98	89
98	142
98	18
99	8
99	143
100	88
100	18
101	8
101	144
102	112
102	18
103	118
103	119
103	8
103	120
103	69
104	24
104	145
105	38
105	39
106	10
106	7
106	8
106	12
107	39
107	31
107	146
108	147
108	125
108	148
108	18
109	6
109	149
110	23
110	24
110	150
110	18
111	5
111	6
111	126
112	44
112	153
113	68
113	6
114	21
114	22
114	81
115	26
115	112
115	154
115	18
116	18
116	112
116	155
117	108
117	31
117	109
118	8
118	161
118	31
118	162
119	127
119	128
119	163
119	18
120	17
120	18
121	42
121	125
121	43
121	18
122	49
122	18
123	24
123	165
123	88
123	18
124	24
124	87
124	166
124	18
125	9
125	7
125	8
125	69
125	70
126	132
126	8
127	17
127	18
128	24
128	98
129	17
129	18
130	167
130	168
131	1
131	169
131	32
131	33
132	154
132	18
133	17
133	18
134	24
134	95
135	93
135	18
136	170
136	166
136	18
137	51
137	39
138	136
138	42
138	18
138	43
138	155
139	53
139	54
139	55
140	17
140	18
141	53
141	54
141	55
142	123
142	115
143	6
143	171
144	5
144	6
145	62
145	18
146	24
146	98
147	13
147	15
148	49
148	18
149	172
149	18
150	136
150	42
150	43
150	18
151	1
151	83
152	24
152	174
152	113
152	87
153	24
153	98
153	125
153	18
154	155
154	112
154	18
155	121
155	39
156	24
156	98
157	18
157	155
158	21
158	22
158	81
159	89
159	18
160	175
160	85
160	18
161	24
161	176
162	24
162	98
163	53
163	177
163	178
164	179
164	21
165	161
165	31
166	112
166	18
167	126
167	6
168	38
168	39
169	50
169	39
169	103
170	180
170	8
171	44
171	160
171	181
172	182
172	129
172	93
172	18
173	18
173	17
173	54
173	184
174	112
174	18
175	24
175	87
175	185
176	79
176	49
176	18
177	1
177	105
178	115
178	186
178	21
178	116
179	9
179	7
179	8
180	89
180	142
180	88
180	18
181	8
181	80
181	69
181	70
182	53
182	187
183	188
183	2
184	79
184	49
184	18
185	68
185	6
186	89
186	142
186	18
187	26
187	18
188	189
188	8
189	88
189	18
190	8
190	119
190	69
191	6
191	40
192	26
192	18
193	163
193	93
193	18
194	17
194	18
195	1
195	169
195	33
196	118
196	119
196	8
196	120
196	69
197	112
197	26
197	18
198	50
198	190
198	39
199	17
199	18
200	26
200	18
201	53
201	177
201	178
202	79
202	125
202	18
203	163
203	17
203	18
204	24
204	25
204	191
204	192
204	18
205	18
206	24
206	113
206	8
206	71
207	189
207	8
208	193
208	29
208	8
208	194
208	54
209	2
210	112
210	18
211	2
211	3
212	147
212	195
212	18
213	44
213	45
214	24
214	175
214	125
214	95
214	18
215	49
215	17
215	133
215	18
216	111
217	2
217	196
218	53
218	54
218	55
219	121
219	39
220	5
220	6
220	126
220	41
221	197
221	18
222	21
222	22
222	81
223	17
223	18
224	161
224	31
225	17
225	18
226	24
226	98
227	36
227	38
227	39
228	92
228	31
229	173
229	42
229	17
229	43
229	18
230	79
230	89
230	198
230	18
231	125
231	18
232	50
232	190
232	39
233	44
233	199
233	21
233	200
234	24
234	87
234	185
235	15
235	48
236	39
236	103
237	24
237	98
238	39
238	103
239	75
239	53
239	201
239	96
240	2
240	117
241	18
241	112
241	155
242	36
242	38
242	39
243	24
243	145
243	202
244	68
244	6
244	203
244	40
245	18
245	112
245	155
246	125
246	204
246	18
247	24
247	87
248	168
248	205
249	43
249	197
249	42
249	18
250	173
250	42
250	43
251	7
251	8
251	77
251	78
251	144
251	91
252	24
252	98
253	206
253	207
253	18
254	208
254	209
255	24
255	95
255	89
255	125
255	18
256	42
256	90
256	43
257	24
257	145
257	98
257	211
258	79
258	89
258	18
259	23
259	24
259	25
259	17
259	18
260	53
260	212
260	178
261	209
262	25
262	18
263	53
263	213
263	178
264	214
264	111
265	10
265	11
265	7
265	8
265	84
266	215
266	18
267	6
267	40
268	24
268	98
269	216
269	8
269	217
270	218
270	2
270	219
270	8
270	216
271	126
271	6
272	49
272	18
273	206
273	207
273	93
273	18
274	17
274	18
275	21
275	61
276	51
276	39
277	42
277	89
277	43
277	18
278	44
278	21
278	222
278	61
279	1
279	32
279	33
280	223
280	49
280	129
280	93
280	18
281	172
281	18
282	50
282	39
283	224
283	18
284	2
284	225
285	126
285	6
286	8
286	21
286	116
286	226
286	115
286	227
287	49
287	17
287	18
288	8
288	119
288	69
290	5
290	6
291	8
291	119
291	69
292	42
292	89
292	43
292	18
293	1
293	229
294	24
294	113
295	17
295	18
296	175
296	85
296	18
297	16
297	15
298	44
298	153
299	127
299	128
299	18
300	6
300	230
301	18
301	155
302	49
302	133
302	18
303	24
303	145
304	119
304	8
304	80
304	69
305	147
305	232
305	233
305	18
306	8
306	143
307	25
307	18
308	17
308	18
309	161
309	31
311	24
311	165
311	17
311	18
312	235
312	8
312	69
313	79
313	25
313	89
313	18
314	207
314	18
315	21
315	22
315	81
316	1
316	169
316	32
316	33
317	236
317	216
317	8
318	79
318	49
318	18
319	17
319	18
320	10
320	7
320	8
320	237
321	23
321	24
321	89
321	18
322	24
322	238
323	9
323	7
323	8
324	170
324	166
324	18
325	8
325	71
326	174
326	24
326	87
327	24
327	72
328	8
328	71
328	39
328	24
328	72
328	73
329	24
329	87
330	150
330	18
331	179
331	21
332	24
332	98
333	42
333	89
333	239
333	43
333	90
333	18
334	112
334	18
335	163
335	93
335	18
336	6
336	240
337	17
337	18
338	24
338	113
338	8
338	71
339	7
339	8
339	77
339	1
339	33
339	10
339	241
339	78
340	7
340	8
340	84
341	42
341	242
341	43
341	57
341	243
341	18
342	54
342	65
343	89
343	18
344	69
344	8
344	21
344	244
344	80
345	38
345	39
346	157
346	21
347	31
347	109
347	245
348	92
348	31
349	8
349	226
350	53
350	54
350	55
351	239
351	42
351	43
351	246
351	18
352	247
352	248
353	118
353	119
353	8
353	120
353	69
354	17
354	18
355	189
355	8
356	42
356	24
356	204
356	87
356	136
356	43
356	18
357	21
357	22
357	81
358	197
358	18
359	1
359	105
360	112
360	18
361	44
361	250
362	147
362	125
362	166
362	18
364	44
364	8
364	251
364	252
365	8
365	253
365	69
365	70
366	254
366	58
366	255
366	31
367	256
367	31
368	142
368	18
369	42
369	89
369	125
369	43
369	18
370	8
370	258
370	259
370	54
370	260
371	1
371	107
372	24
372	98
373	261
373	216
373	8
373	262
374	44
374	160
375	1
375	263
376	2
376	89
376	264
376	42
376	43
376	18
377	24
377	145
378	24
378	145
378	18
378	26
378	79
379	25
379	125
379	18
380	50
380	39
381	1
381	32
381	33
382	17
382	18
383	123
383	115
384	9
384	7
384	8
385	265
385	21
386	44
386	45
387	85
387	266
387	195
387	18
388	58
388	31
389	17
389	18
390	31
390	109
390	137
391	24
391	98
392	1
392	105
393	31
394	6
394	40
395	17
395	18
396	5
396	6
397	1
397	267
397	33
398	17
398	18
399	8
399	144
400	269
400	18
401	53
401	270
401	271
401	178
402	53
402	54
402	55
403	79
403	18
404	216
404	8
404	217
405	53
405	273
406	24
406	98
406	125
406	18
407	58
407	31
407	274
408	62
408	18
409	24
409	145
410	39
410	37
410	31
410	146
410	275
411	93
411	18
412	8
412	80
412	69
412	276
413	44
414	24
414	145
415	42
415	18
415	89
415	90
415	43
416	79
416	89
416	18
417	277
417	39
418	1
418	169
418	33
419	125
419	18
420	13
420	47
420	15
421	42
421	90
421	43
422	43
423	44
423	45
424	31
424	109
424	137
425	8
425	69
425	120
426	31
426	221
427	1
427	279
427	280
427	83
428	18
429	17
429	18
430	17
430	18
431	6
431	268
432	219
432	2
432	189
432	8
433	281
433	21
434	7
434	8
434	77
434	33
434	1
434	241
434	78
435	281
435	21
436	53
436	187
437	58
437	31
438	26
438	18
439	219
439	2
439	7
439	8
440	53
440	54
440	55
441	24
441	6
441	72
441	40
442	29
442	27
442	8
442	282
443	53
443	55
443	54
443	18
444	31
444	109
444	110
444	137
444	245
445	24
445	98
446	269
446	93
446	18
447	278
447	58
447	31
447	283
448	43
449	46
449	13
449	14
449	15
450	6
450	40
451	24
451	145
452	284
452	21
453	170
453	166
453	172
453	18
454	18
454	155
455	13
455	46
455	47
455	15
455	48
456	24
456	25
456	98
456	18
457	17
457	18
458	68
458	6
459	121
459	285
459	39
460	17
460	18
461	79
461	192
461	148
461	18
462	239
462	136
462	42
462	43
463	24
463	211
464	118
464	119
464	8
464	120
464	69
465	126
465	6
465	227
465	8
465	230
466	24
466	98
467	8
467	282
468	42
468	125
468	43
468	18
469	1
469	33
469	169
469	32
469	286
470	206
470	18
471	287
471	129
471	17
471	93
471	18
472	18
473	93
473	18
474	20
474	21
474	22
476	8
476	71
477	247
477	248
478	44
478	153
479	6
479	40
480	18
480	155
481	44
481	160
481	181
482	288
482	26
482	148
482	18
483	43
483	42
483	89
483	90
483	18
484	58
484	31
487	42
487	24
487	238
487	136
487	43
487	18
488	88
488	18
489	264
489	2
489	43
489	66
490	172
490	18
491	10
491	7
491	8
492	49
492	18
493	44
493	289
494	112
494	18
495	8
495	228
496	79
496	49
496	18
497	2
497	150
497	18
497	291
498	24
498	238
498	113
498	292
499	53
499	187
500	13
500	46
500	47
500	48
500	15
501	8
501	143
502	293
502	168
503	180
503	8
504	24
504	98
504	26
504	18
505	39
505	103
506	50
506	39
507	294
507	50
507	37
507	39
508	79
508	18
509	44
509	289
510	17
510	295
510	18
511	75
511	96
512	1
512	169
512	33
513	38
513	39
514	49
514	18
515	125
515	18
516	188
516	296
516	2
516	208
516	209
517	126
517	6
518	24
518	98
519	93
519	18
520	182
520	129
520	93
520	18
521	142
521	18
522	192
522	26
522	18
523	204
523	18
524	21
524	22
524	81
525	126
525	6
526	297
526	6
526	227
526	8
527	53
527	54
527	55
528	2
528	298
528	264
528	43
529	18
529	155
530	79
530	49
530	18
531	8
531	161
531	31
531	162
532	1
532	77
532	131
532	8
532	299
533	5
533	6
533	126
533	41
534	53
534	54
534	55
535	258
535	8
536	269
536	18
537	1
537	241
537	33
538	6
538	300
539	216
539	8
539	217
540	44
540	289
541	1
541	241
541	33
542	31
542	109
542	137
543	42
543	89
543	79
543	43
543	90
543	18
544	24
544	301
545	236
545	216
545	302
545	8
546	24
546	98
546	25
546	18
547	18
547	112
547	155
548	10
548	9
548	7
548	8
548	12
549	258
549	8
550	155
550	112
550	18
551	44
551	21
551	153
551	303
552	170
552	166
552	18
553	17
553	18
554	10
554	11
554	7
554	8
555	62
555	197
555	129
555	18
556	9
556	7
556	8
557	25
557	42
557	89
557	43
557	18
558	1
558	83
559	8
559	80
559	69
560	26
560	18
561	79
561	125
561	182
561	18
562	46
562	13
562	15
563	5
563	6
564	133
564	18
565	29
565	2
565	219
565	8
566	10
566	7
566	8
566	12
567	79
567	112
567	26
567	18
568	8
568	305
568	44
568	306
568	307
568	227
569	44
569	153
570	269
570	207
570	18
571	24
571	191
572	155
572	112
572	182
572	18
573	26
