1	4497
1	1472
1	13233
1	8822
5	10664
5	13815
5	12212
5	10238
5	4545
5	8481
5	10211
5	6646
7	13156
7	10238
7	8411
7	7579
7	9361
7	411
7	8607
7	3286
7	5732
7	12952
7	5795
7	12272
7	12147
7	5814
7	6823
7	1619
7	8089
7	6532
7	3169
7	12737
7	11060
7	4715
7	4613
7	13332
7	7337
7	5520
7	9876
7	12181
7	9280
7	9436
7	11653
7	1960
7	8891
7	1037
8	4070
8	4440
8	5651
8	8607
8	5650
8	3589
8	9742
8	7578
8	3987
8	6646
8	5117
8	12261
8	13241
8	373
8	7482
8	8822
8	12108
8	4325
8	9003
10	628
10	7178
10	12772
10	12462
10	2673
11	7776
11	7161
11	3007
13	9717
13	3738
13	1596
13	7371
13	13157
13	12484
13	121
13	5507
14	12586
14	411
14	3186
14	9717
14	7337
14	12288
14	9490
14	9436
14	9003
15	1831
15	6200
15	8215
15	13156
15	447
15	3166
15	5003
15	5427
15	11293
15	11575
15	3707
15	2643
15	6610
15	3996
15	10818
15	7416
16	13008
16	3998
16	2684
17	2434
17	6553
17	2778
18	6329
20	6354
20	9805
20	5460
21	10554
21	1511
23	2916
23	10664
23	4127
23	8510
23	9254
23	9123
23	2898
23	8420
23	1413
23	12491
23	7384
23	12913
23	4852
23	2157
23	3884
23	10238
23	5614
23	2998
23	1661
23	3619
23	9176
23	4982
23	6283
23	11445
23	8910
23	13981
23	4946
23	5286
25	3434
25	2729
25	11293
26	11338
26	4465
26	4829
26	1661
26	11676
26	10765
26	1008
26	4071
26	1429
26	14029
26	8829
26	2643
26	12791
26	639
26	7482
26	6336
26	2175
28	12391
28	11835
30	11338
30	11436
33	4753
33	6592
33	8156
33	457
33	8607
33	9717
33	11282
33	4667
33	9837
33	11541
33	652
33	5365
35	10138
35	99
35	13407
35	7088
36	8602
36	683
36	7337
36	12755
42	411
42	4063
43	6053
44	11338
44	9123
44	8782
44	4758
45	10664
45	8819
45	12717
47	11338
47	1998
47	4945
47	11020
47	7990
47	11165
47	6709
47	5006
47	8056
47	1114
47	5793
47	4875
47	8601
47	13031
47	6684
47	2009
47	8399
47	4793
47	7488
47	1796
47	13736
47	6610
47	898
47	13398
47	232
47	4568
47	5751
47	7036
47	10895
47	2022
47	9635
47	2784
47	3698
47	3926
47	4324
47	12889
47	9277
47	13638
47	6336
47	8640
48	2916
48	3048
48	7012
48	2778
48	13864
48	13616
48	9919
48	1218
48	2359
48	1559
48	13797
48	10518
48	10598
48	4465
48	4700
48	12823
48	7642
48	8304
48	9265
48	9823
48	2206
48	8811
48	3773
48	1362
48	1079
48	13554
48	11165
48	2046
48	2304
48	9824
48	13412
48	1812
48	11419
48	3200
48	12928
48	4668
48	9895
48	3297
48	4185
48	8290
48	4345
48	9237
48	7478
48	13119
48	5125
48	9161
48	5658
48	10340
48	2634
49	14028
49	13886
49	8822
50	786
50	11425
50	11077
50	11156
50	10080
50	8207
51	9863
51	4838
51	7559
51	10627
51	13066
53	10238
53	1764
53	1003
53	3991
54	12952
54	13749
54	6867
54	1157
54	3834
54	7527
54	12261
54	7630
54	13197
55	10138
55	7579
55	2575
55	12205
55	3271
55	5762
55	1511
55	7352
55	11304
55	1366
55	11469
56	11338
56	2916
56	3048
56	8493
56	2434
56	10664
56	224
56	7963
56	9123
56	2934
56	2657
56	1218
56	5101
56	2359
56	1559
56	2614
56	10598
56	4465
56	2990
56	9953
56	11438
56	4044
56	2042
56	1059
56	5407
56	3773
56	5386
56	1322
56	13410
56	5813
56	12053
56	10920
56	13156
56	447
56	11073
56	10065
56	911
56	1521
56	6745
56	4443
56	10238
56	13413
56	11165
56	11068
56	539
56	4165
56	1686
56	7548
56	8411
56	10337
56	8318
56	814
56	7638
56	9824
56	7579
56	8297
56	13245
56	12930
56	8964
